145.0,2.0
144.8,2.0
144.6,2.0
144.4,2.0
144.2,2.0
144.0,2.0
143.8,2.0
143.6,2.0
143.4,2.0
143.2,2.0
143.0,2.0
142.8,2.0
142.6,2.0
142.4,2.0
142.2,2.0
142.0,2.0
141.8,2.0
141.6,2.0
141.4,2.0
141.2,2.0
141.0,2.0
140.8,2.0
140.6,2.0
140.4,2.0
140.2,2.0
140.0,2.0
139.8,2.0
139.6,2.0
139.4,2.0
139.2,2.0
139.0,2.0
138.8,2.0
138.6,2.0
138.4,2.0
138.2,2.0
138.0,2.0
137.8,2.0
137.6,2.0
137.4,2.0
137.2,2.0
137.0,2.0
136.8,2.0
136.6,2.0
136.4,2.0
136.2,2.0
136.0,2.0
135.8,2.0
135.6,2.0
135.4,2.0
135.2,2.0
135.0,2.0
134.8,2.0
134.6,2.0
134.4,2.0
134.2,2.0
134.0,2.0
133.8,2.0
133.6,2.0
133.4,2.0
133.2,2.0
133.0,2.0
132.8,2.0
132.6,2.0
132.4,2.0
132.2,2.0
132.0,2.0
131.8,2.0
131.6,2.0
131.4,2.0
131.2,2.0
131.0,2.0
130.8,2.0
130.6,2.0
130.4,2.0
130.2,2.0
130.0,2.0
129.8,2.0
129.6,2.0
129.4,2.0
129.2,2.0
129.0,2.0
128.8,2.0
128.6,2.0
128.4,2.0
128.2,2.0
128.0,2.0
127.8,2.0
127.6,2.0
127.4,2.0
127.2,2.0
127.0,2.0
126.8,2.0
126.6,2.0
126.4,2.0
126.2,2.0
126.0,2.0
125.8,2.0
125.6,2.0
125.4,2.0
125.2,2.0
125.0,2.0
124.8,2.0
124.6,2.0
124.4,2.0
124.2,2.0
124.0,2.0
123.8,2.0
123.6,2.0
123.4,2.0
123.2,2.0
123.0,2.0
122.8,2.0
122.6,2.0
122.4,2.0
122.2,2.0
122.0,2.0
121.8,2.0
121.6,2.0
121.4,2.0
121.2,2.0
121.0,2.0
120.8,2.0
120.6,2.0
120.4,2.0
120.2,2.0
120.0,2.0
119.8,2.0
119.6,2.0
119.4,2.0
119.2,2.0
119.0,2.0
118.8,2.0
118.6,2.0
118.4,2.0
118.2,2.0
118.0,2.0
117.8,2.0
117.6,2.0
117.4,2.0
117.2,2.0
117.0,2.0
116.8,2.0
116.6,2.0
116.4,2.0
116.2,2.0
116.0,2.0
115.8,2.0
115.6,2.0
115.4,2.0
115.2,2.0
115.0,2.0
114.8,2.0
114.6,2.0
114.4,2.0
114.2,2.0
114.0,2.0
113.8,2.0
113.6,2.0
113.4,2.0
113.2,2.0
113.0,2.0
112.8,2.0
112.6,2.0
112.4,2.0
112.19999999999999,2.0
112.0,2.0
111.8,2.0
111.6,2.0
111.4,2.0
111.19999999999999,2.0
111.0,2.0
110.8,2.0
110.6,2.0
110.4,2.0
110.19999999999999,2.0
110.0,2.0
109.8,2.0
109.6,2.0
109.4,2.0
109.19999999999999,2.0
109.0,2.0
108.8,2.0
108.6,2.0
108.4,2.0
108.19999999999999,2.0
108.0,2.0
107.8,2.0
107.6,2.0
107.4,2.0
107.19999999999999,2.0
107.0,2.0
106.8,2.0
106.6,2.0
106.4,2.0
106.19999999999999,2.0
106.0,2.0
105.8,2.0
105.6,2.0
105.4,2.0
105.19999999999999,2.0
105.0,2.0
104.8,2.0
104.6,2.0
104.4,2.0
104.19999999999999,2.0
104.0,2.0
103.8,2.0
103.6,2.0
103.4,2.0
103.19999999999999,2.0
103.0,2.0
102.8,2.0
102.6,2.0
102.4,2.0
102.19999999999999,2.0
102.0,2.0
101.8,2.0
101.6,2.0
101.4,2.0
101.19999999999999,2.0
101.0,2.0
100.8,2.0
100.6,2.0
100.4,2.0
100.19999999999999,2.0
100.0,2.0
99.8,2.0
99.6,2.0
99.4,2.0
99.19999999999999,2.0
99.0,2.0
98.8,2.0
98.6,2.0
98.4,2.0
98.19999999999999,2.0
98.0,2.0
97.8,2.0
97.6,2.0
97.4,2.0
97.19999999999999,2.0
97.0,2.0
96.8,2.0
96.6,2.0
96.4,2.0
96.19999999999999,2.0
96.0,2.0
95.8,2.0
95.6,2.0
95.4,2.0
95.19999999999999,2.0
95.0,2.0
94.8,2.0
94.6,2.0
94.4,2.0
94.19999999999999,2.0
94.0,2.0
93.8,2.0
93.6,2.0
93.4,2.0
93.19999999999999,2.0
93.0,2.0
92.8,2.0
92.6,2.0
92.4,2.0
92.19999999999999,2.0
92.0,2.0
91.8,2.0
91.6,2.0
91.4,2.0
91.19999999999999,2.0
91.0,2.0
90.8,2.0
90.6,2.0
90.4,2.0
90.19999999999999,2.0
90.0,2.0
89.8,2.0
89.6,2.0
89.4,2.0
89.19999999999999,2.0
89.0,2.0
88.8,2.0
88.6,2.0
88.4,2.0
88.19999999999999,2.0
88.0,2.0
87.8,2.0
87.6,2.0
87.4,2.0
87.19999999999999,2.0
87.0,2.0
86.8,2.0
86.6,2.0
86.4,2.0
86.19999999999999,2.0
86.0,2.0
85.8,2.0
85.6,2.0
85.4,2.0
85.19999999999999,2.0
